itemID,itemName,toScan,replacementPacket,packetWorks
1406,Rotes Osterei (Event),0,0,1
1407,Blaues Osterei,0,0,1
1408,Weißes Osterei,0,0,1
1409,Gelbes Osterei (Event),0,0,1
1410,Hühnerseele,0,0,1
1411,Geburtstagsgeschenk,0,0,1
1412,Fusionsgeschenk,0,0,1
1413,Magische Schatztruhe mit Schuluniformen für Frauen,0,0,1
1414,Magische Schatztruhe mit Sportoutfits für Frauen,0,0,1
1415,Magische Schatztruhe mit Uniformen für Männer,0,0,1
1416,Magische Schatztruhe mit Outfits für Männer,0,0,1
1417,Magische Schatztruhe mit coolen Outfits für Männer,0,0,1
1418,Magische Schatztruhe mit Sportoutfits für Männer,0,0,1
1419,Zweiter Schlüssel des Glücks,0,0,1
1420,Zweite legendäre Schatztruhe,0,0,1
1421,Zweite mysteriöse Schatztruhe,0,0,1
1422,Zweite antike Schatztruhe,0,0,1
1423,Zweite hochwertige Schatztruhe,0,0,1
1424,Zweite schöne Schatztruhe,0,0,1
1425,Mysteriöse weiße Schatztruhe A,0,0,1
1426,Mysteriöse weiße Schatztruhe B,0,0,1
1427,Punkteinitialisierungstrank (Event),0,0,1
1428,Parfüm,1,0,1
1429,Regenbogenperle,1,0,1
1430,Magischer Radiergummi,1,0,1
1431,Dritter Schlüssel des Glücks,0,0,1
1432,Dritte legendäre Schatztruhe,0,0,1
1433,Dritte mysteriöse Schatztruhe,0,0,1
1434,Dritte antike Schatztruhe,0,0,1
1435,Dritte hochwertige Schatztruhe,0,0,1
1436,Dritte schöne Schatztruhe,0,0,1
1437,Eismaschine,0,0,1
1438,Glacernon-Box,0,0,1
1439,Magische Truhe des Hanboks,0,0,1
1440,Magische Truhe des Kaisers,0,0,1
1441,Magische Yin-Yang-Truhe,0,0,1
1442,Magische Truhe der schönen traditionellen Kleidung,0,0,1
1443,Magische Truhe des Chipaos,0,0,1
1444,Magische Truhe des Kimonos,0,0,1
1445,Magische Truhe der Blume,0,0,1
1446,Basisflagge der Engel,0,0,1
1447,Basisflagge der Dämonen,0,0,1
1448,Taschen-Paket (30 Tage),0,0,1
1449,Taschen-Paket (10 Tage),0,0,1
1450,Segen-Paket (10 Stück),0,0,1
1451,Segen-Paket (5 Stück),0,0,1
1452,Ancelloan Segen (Event),0,0,1
1453,Geschenktruhe A (Akt 4),0,0,1
1454,Geschenktruhe B (Akt 4),0,0,1
1455,PvP-Angriffskapsel,0,0,1
1456,PvP-Verteidigungskapsel,0,0,1
1457,PvP-Resistenzkapsel,0,0,1
1458,Horn der Familienbeschwörung,0,0,1
1459,Bausatz für das Heiligtum der Engel,0,0,1
1460,Bausatz für den Altar der Dämonen,0,0,1
1461,Vierter Schlüssel des Glücks,0,0,1
1462,Vierte legendäre Schatztruhe,0,0,1
1463,Vierte mysteriöse Schatztruhe,0,0,1
1464,Vierte antike Schatztruhe,0,0,1
1465,Vierte hochwertige Schatztruhe,0,0,1
1466,Vierte schöne Schatztruhe,0,0,1
1467,Schatztruhe des Sommerhanboks,0,0,1
1468,Schatztruhe des Frühlingshanboks,0,0,1
1469,Schatztruhe des Kaiserchipaos,0,0,1
1470,Schatztruhe des Kung-Fu-Chipaos,0,0,1
1471,Schatztruhe des Sonnenlichtkimonos,0,0,1
1472,Schatztruhe des Mondlichtkimonos,0,0,1
1473,Schatztruhe des Azaleenhanboks,0,0,1
1474,Schatztruhe des Krokushanboks,0,0,1
1475,Schatztruhe des Phoenixchipaos,0,0,1
1476,Schatztruhe des Lavendelchipaos,0,0,1
1477,Schatztruhe des Kirschblütenkimonos,0,0,1
1478,Schatztruhe des Kunoichikimonos,0,0,1
1479,Truhe mit Gewinnerkostüm,0,0,1
1480,Schatztruhe der Fee,0,0,1
1481,Schatztruhe des Dämons,0,0,1
1482,Schatztruhe mit traditionellen Hüten für Männer,0,0,1
1483,Schatztruhe mit traditionellen Hüten für Frauen,0,0,1
1484,Truhe mit traditionellen Kostümen für Frauen A,0,0,1
1485,Truhe mit traditionellen Kostümen für Frauen B,0,0,1
1486,Truhe mit traditionellen Kostümen für Frauen C,0,0,1
1487,Truhe mit traditionellen Kostümen für Männer A,0,0,1
1488,Truhe mit traditionellen Kostümen für Männer B,0,0,1
1489,Truhe mit traditionellen Kostümen für Männer C,0,0,1
1490,Truhe mit Bärenkostüm,0,0,1
1491,Truhe mit Schuluniformen für Frauen,0,0,1
1492,Truhe mit Sportbekleidung für Frauen,0,0,1
1493,Truhe mit Outfits für Männer,0,0,1
1494,Truhe mit Kleidung für Abenteurer,0,0,1
1495,Truhe mit coolen Outfits für Männer,0,0,1
1496,Truhe mit Sportbekleidung für Männer,0,0,1
1497,Truhe der Spezialistenverbesserung,0,0,1
1498,Riesiger Erholungstrank (Event),0,0,1
1499,Segen des Schutzengels (Event),0,0,1
1500,Fünfter Schlüssel des Glücks,0,0,1
1501,Fünfte legendäre Schatztruhe,0,0,1
1502,Fünfte mysteriöse Schatztruhe,0,0,1
1503,Fünfte antike Schatztruhe,0,0,1
1504,Fünfte hochwertige Schatztruhe,0,0,1
1505,Fünfte schöne Schatztruhe,0,0,1
1506,Eventschatztruhe B,0,0,1
1507,Geschenktruhe des Nationalfeiertags (Event),0,0,1
1508,Belohnungsbox,0,0,1
1509,Truhe des Hasen,0,0,1
1510,Truhe des Häschens,0,0,1
1511,Truhe der Hündin,0,0,1
1512,Truhe des Hundes,0,0,1
1513,Truhe der Katze,0,0,1
1514,Truhe des Katers,0,0,1
1515,Truhe der Löwin,0,0,1
1516,Truhe des Löwen,0,0,1
1517,Kostümbox des Dalmatiners,0,0,1
1518,Kostümbox des Rottweilers,0,0,1
1519,Kostümbox der Siamkatze,0,0,1
1520,Kostümbox der Russisch Blau-Katze,0,0,1
1521,Kostümbox des dunklen Löwen,0,0,1
1522,Kostümbox des hellen Löwen,0,0,1
1523,Kostümbox der Bulldogge,0,0,1
1524,Kostümbox des Bernhardiners,0,0,1
1525,Kostümbox des Birmakaters,0,0,1
1526,Kostümbox des Koratkaters,0,0,1
1527,Kostümbox des schwarzen Löwen,0,0,1
1528,Kostümbox des goldenen Löwen,0,0,1
1529,Kostümbox des Märzhasen,0,0,1
1530,Kostümbox des weißen Hasen,0,0,1
1531,Kostümbox des bezaubernden Häschens,0,0,1
1532,Kostümbox des verspielten Häschens,0,0,1
1533,Sechster Schlüssel des Glücks,0,0,1
1534,Sechste legendäre Schatztruhe,0,0,1
1535,Sechste mysteriöse Schatztruhe,0,0,1
1536,Sechste antike Schatztruhe,0,0,1
1537,Sechste hochwertige Schatztruhe,0,0,1
1538,Sechste schöne Schatztruhe,0,0,1
1539,Malcolms Halloweenbox,0,0,1
1540,Evas Halloweenbox,0,0,1
1541,Sorayas Halloweenbox,0,0,1
1542,Modebox für Männer A (Hut),0,0,1
1543,Modebox für Männer A (Kostüm),0,0,1
1544,Modebox für Männer E (Hut),0,0,1
1545,Modebox für Männer E (Kostüm),0,0,1
1546,Modebox für Frauen A (Hut),0,0,1
1547,Modebox für Frauen A (Kostüm),0,0,1
1548,Modebox für Frauen E (Hut),0,0,1
1549,Modebox für Frauen E (Kostüm),0,0,1
1550,Modebox für Männer C (Hut),0,0,1
1551,Modebox für Männer C (Kostüm),0,0,1
1554,Modebox für Männer D (Hut),0,0,1
1553,Modebox für Männer D (Kostüm),0,0,1
1555,Modebox für Männer G (Kostüm),0,0,1
1556,Modebox für Frauen C (Hut),0,0,1
1557,Modebox für Frauen C (Kostüm),0,0,1
1558,Modebox für Frauen D (Hut),0,0,1
1559,Modebox für Frauen D (Kostüm),0,0,1
1560,Modebox für Frauen G (Hut),0,0,1
1561,Modebox für Frauen G (Kostüm),0,0,1
1562,Raidpaket A,0,0,1
1563,Raidpaket B,0,0,1
1564,Raidpaket C,0,0,1
1565,Survival-Set,0,0,1
1566,Herbst-Paket,0,0,1
1567,Mysteriöses Boxset,0,0,1
1568,Friseur-Set,0,0,1
1569,Mysteriöse Schatztruhe D,0,0,1
1570,Siebter Schlüssel des Glücks,0,0,1
1571,Siebte legendäre Schatztruhe,0,0,1
1572,Siebte mysteriöse Schatztruhe,0,0,1
1573,Siebte antike Schatztruhe,0,0,1
1574,Siebte hochwertige Schatztruhe,0,0,1
1575,Siebte schöne Schatztruhe,0,0,1
1576,Rentiergeweih,0,0,1
1577,Kleine Geschenkbox vom Weihnachtsmann,0,0,1
1578,Große Geschenkbox vom Weihnachtsmann,0,0,1
1579,Besondere Geschenkbox vom Weihnachtsmann,0,0,1
1580,Weihnachtscoupon,0,0,1
1581,Weihnachtsspielzeug,0,0,1
1582,Neujahrsspielzeug,0,0,1
1583,Glückstruhe,0,0,1
1584,Familien-Eventtruhe A,0,0,1
9044,Feuerwerk,0,0,1
1586,Weihnachtsglückstruhe,0,0,1
1587,Super Santa Buschi-Geschenktruhe,0,0,1
1588,Neujahrs-Geschenktruhe (Kostüm),0,0,1
1589,Neujahrs-Geschenktruhe (Hut),0,0,1
1590,Super Santa Buschi-Schatztruhe,0,0,1
1591,Weihnachtsgeschenkbox A,0,0,1
1592,Weihnachtsgeschenkbox B,0,0,1
1611,Goldenes H,0,0,1
1612,Goldenes A,0,0,1
1613,Goldenes P,0,0,1
1614,Goldenes Y,0,0,1
1615,N,0,0,1
1616,E,0,0,1
1617,W,0,0,1
1618,Y,0,0,1
1619,A,0,0,1
1620,R,0,0,1
1621,Goldene Neujahrsbox,0,0,1
1623,Neujahrsbox,0,0,1
1624,Ei der Engel für Einzelspieler,0,0,1
1625,Ei der Dämonen für Einzelspieler,0,0,1
1626,Ei der Engel für Familien,0,0,1
1627,Ei der Dämonen für Familien,0,0,1
1921,NosMall-Box,0,0,1
9045,Engelsflügel,0,0,1
9046,Dämonenflügel,0,0,1
1728,Angebissene Kaktusfeige,0,0,1
10051,Kaktusfeige,0,0,1
1737,Sack mit Kaktusfeigen,0,0,1
1731,Brief für Assistent Hamid,0,0,1
1732,Neils Schreiben,0,0,1
1733,Aufklärungsbericht,0,0,1
1735,Hochwertiger Patrouillenbericht (Hamid),0,0,1
1736,Hochwertiger Patrouillenbericht (Leuchtturmwärter Chilton),0,0,1
1739,Befehlsliste,0,0,1
1740,Räuberbandenschlüssel des Schlüsselmeisters,0,0,1
1741,Räuberbandenschlüssel des Wärters,0,0,1
1742,Minderwertige Handelsware,0,0,1
1743,Durchschnittliche Handelsware,0,0,1
1744,Hochwertige Handelsware,0,0,1
1745,Minderwertige Handelsgüter,0,0,1
1746,Durchschnittliche Handelsgüter,0,0,1
1747,Hochwertige Handelsgüter,0,0,1
1748,Handelswaren aus dem Osten,0,0,1
1749,Handelswaren aus dem Westen,0,0,1
1750,Zerbrochener Handelsartikel,0,0,1
1751,Flagge der Akamurhändler,0,0,1
1752,Handelswaren (Erster Fund),0,0,1
1753,Handelswaren (Zweiter Fund),0,0,1
1754,Handelswaren (Dritter Fund),0,0,1
1755,Handelswaren (Vierter Fund),0,0,1
1756,Handelswaren (Fünfter Fund),0,0,1
1757,Handelswaren (Sechster Fund),0,0,1
1758,Wüstenräuber-Maske,0,0,1
1759,Wüstenräuber-Emblem,0,0,1
1760,Kommandant Kerus Siegel,0,0,1
1761,Zweiter Auftragsbericht,0,0,1
1762,Schlüssel des Wärters,0,0,1
1763,Kerus eiliger Bericht,0,0,1
1764,Eiliger Bericht der Patrouille B,0,0,1
2390,Medizinflasche,0,0,1
1766,Oberer Teil des Reliktes vom Astertempel,0,0,1
1767,Unterer Teil des Reliktes vom Astertempel,0,0,1
1768,Mittlerer Teil des Reliktes vom Astertempel,0,0,1
1769,Erster Räuberschlüssel,0,0,1
1770,Zweiter Räuberschlüssel,0,0,1
2347,Zerbrochenes Reliktstück,0,0,1
1772,Geisteressenz,0,0,1
1773,Räucherstäbchen,0,0,1
1776,Boxer Buschi-Box,0,0,1
1778,Grenigas-Reliktstück A,0,0,1
1779,Grenigas-Reliktstück B,0,0,1
1780,Grenigas-Reliktstück C,0,0,1
1781,Grenigas-Reliktstück D,0,0,1
1782,Zerrissenes Schriftstück,0,0,1
1783,Bericht über den Tempelplatz A,0,0,1
1784,Bericht über den Tempelplatz B,0,0,1
1785,Fragment der Schrifttafel,0,0,1
1786,Bericht des Tempelplatzes,0,0,1
1787,Erste Schrifttafel,0,0,1
1788,Zweite Schrifttafel,0,0,1
1789,Dritte Schrifttafel,0,0,1
1790,Zerbrochene Schrifttafel,0,0,1
1792,Zerbrochene Schrifttafel (Bücherei),0,0,1
1793,Zerbrochene Schrifttafel (Untergrundhöhle),0,0,1
1794,Zerbrochene Schrifttafel (Gebetshalle),0,0,1
1795,Zerbrochene Schrifttafel (heiliger Zentrumsplatz),0,0,1
1796,Rucksack des Schatzsuchers,0,0,1
1798,Sandessenz,0,0,1
1799,Windessenz,0,0,1
1800,Bekämpfe starke Feuervampies.,0,0,1
1801,Vernichtung von 108 Monstern,0,0,1
1802,Monsterjagd,0,0,1
1803,Kampf zwischen NosVille und Kenkos,0,0,1
1804,Dämonenaustreibung,0,0,1
1805,Geheimnisvolle Kristallkugel,0,0,1
1806,Tod dem Spinnenkönig,0,0,1
1807,Sammeln von Artefakten,0,0,1
1808,Rettung der Wache,0,0,1
1809,Durchbrechen der feindlichen Linien,0,0,1
1810,Labyrinthfalle,0,0,1
1811,Befehligen der NosVille-Wachen,0,0,1
1812,Infiltration der Kenkotruppe,0,0,1
1813,Hornimp-Beseitigung,0,0,1
1814,Teufelsskulptur,0,0,1
1815,Monstersafari,0,0,1
1816,Labyrinthhöhle,0,0,1
1817,Raum der Ewigkeit,0,0,1
1818,Spinnentruppen - Teil 1,0,0,1
1819,Rum,0,0,1
1820,Vergessene Spezies,0,0,1
1821,Nicht verwenden,0,0,1
1822,Bau der Wölfe,0,0,1
1823,Höhle des Spinnenkönigs,0,0,1
1824,Bau der Wolfslöwen,0,0,1
1825,Jagdrevier der Schatten,0,0,1
1826,Beschädigtes Magiefeld,0,0,1
1827,Ketten der Vergangenheit - Teil 1,0,0,1
1828,Erkundung des Labors 1,0,0,1
1829,Erkundung des Labors 2,0,0,1
1830,Erkundung des Labors 3,0,0,1
1831,Monumententor,0,0,1
1833,Timespace des Basilisken,0,0,1
1834,Timespace des Höllenritters (A),0,0,1
1835,Timespace des Höllenritters (B),0,0,1
1836,Timespace des Höllenritters (C),0,0,1
1837,Timespace des Treekun (A),0,0,1
1838,Timespace des Treekun (B),0,0,1
1839,Timespace des Treekun (C),0,0,1
1840,Timespace des Chrysos (A),0,0,1
1841,Timespace des Chrysos (B),0,0,1
1842,Timespace des Chrysos (C),0,0,1
1844,Teilstück vom Brief an den Wüstenräuberanführer,0,0,1
1845,Ecke vom Brief an den Wüstenräuberanführer,0,0,1
1846,Ledertasche einer Fee,0,0,1
1847,Feenstaub der Erde,0,0,1
1848,Feenstaub des Windes,0,0,1
1849,Feenstaub des Sandes,0,0,1
1850,Erste verdächtige Tasche,0,0,1
1851,Zweite verdächtige Tasche,0,0,1
1852,Dritte verdächtige Tasche,0,0,1
1853,Vierte verdächtige Tasche,0,0,1
2391,Feenessenz des Sandes,0,0,1
2392,Feenessenz des Windes,0,0,1
9047,Abenteurerrucksack (10 Tage/Event),0,0,1
1860,Neils Befehlsliste,0,0,1
1861,Melkis Befehlsliste,0,0,1
1862,Kerus Befehlsliste,0,0,1
1863,Gartons Befehlsliste,0,0,1
1864,Shorans Befehlsliste,0,0,1
1865,Shays Befehlsliste,0,0,1
1866,Gestohlene Ware (Kerus Lager),0,0,1
1867,Gestohlene Ware (Gartons Lager),0,0,1
1868,Gestohlene Ware (Wüstenräuberlager),0,0,1
1869,Gestohlene Ware (Räuberinnenhof),0,0,1
1870,Merkwürdige Truhe,0,0,1
1871,Delmons Wecker,0,0,1
1872,Goldmünze der Räuberbande,0,0,1
1873,Silbermünze der Räuberbande,0,0,1
1874,Kupfermünze der Räuberbande,0,0,1
1875,Schlüssel der Räuberbande,0,0,1
1876,Ibrahims Goldschlüssel,0,0,1
1877,Ibrahims Tasche,0,0,1
1878,Unbekanntes Relikt,0,0,1
1879,Mysteriöses Relikt,0,0,1
9048,Frischer Apfelsaft,0,0,1
9049,Kräftiger Erdbeerwein,0,0,1
1884,Premium-Medaille (10 Tage),0,0,1
1885,Premium-Medaille (30 Tage),0,0,1
1886,Partnerrucksack (10 Tage/Event),0,0,1
1887,Blaupausen der Räuberbande,0,0,1
9050,Frischer Erdbeersaft,0,0,1
9051,Frischer Traubensaft,0,0,1
9052,Kräftiger Traubenwein,0,0,1
9053,Kräftiger Apfelwein,0,0,1
1892,Raidsiegel der Räuberbande,0,0,1
1894,Versiegelte Tarotkarte (Narr),0,0,1
1895,Versiegelte Tarotkarte (Magier),0,0,1
1896,Versiegelte Tarotkarte (Liebe),0,0,1
1897,Versiegelte Tarotkarte (Einsiedler),0,0,1
1972,Versiegelte Tarotkarte (Tod),0,0,1
1899,Versiegelte Tarotkarte (Dämon),0,0,1
1900,Versiegelte Tarotkarte (Turm),0,0,1
1901,Versiegelte Tarotkarte (Stern),0,0,1
1902,Versiegelte Tarotkarte (Mond),0,0,1
1973,Versiegelte Tarotkarte (Sonne),0,0,1
1904,Tarotkartenspiel,0,0,1
9054,Magischer Roller,0,0,1
9055,Magischer Teppich,0,0,1
1913,Halloween-Kostümrolle,0,0,1
1914,Buch der Halloween-Verwandlung,0,0,1
1915,Halloween-Kostümrolle (Event),0,0,1
1916,Jack O'Lanterns Raidsiegel,0,0,1
1917,Beutel mit Süßigkeiten (Event),0,0,1
1918,Halloweenwegweiser,0,0,1
1919,Halloween-Gruseltruhe,0,0,1
9056,Haustierkorb (10 Tage/Event),0,0,1
1926,Truhe des magischen Rollers,1,0,0
1927,Truhe des magischen Teppichs,1,0,0
9057,Versiegeltes Gefäß,1,0,0
1946,Versiegeltes Gefäß (Event),0,0,1
1947,Schriftrolle des Eiskostüms,0,0,1
1948,Schriftrolle des Eiskostüms (Event),0,0,1
1949,Versiegelte Schatztruhe,1,0,1
1950,Kleines Weihnachtsgeschenk,0,0,1
1951,Großes Weihnachtsgeschenk,0,0,1
1952,Goldene Neujahrstruhe,0,0,1
9058,Magischer weißer Tiger,0,0,1
1966,Truhe des magischen weißen Tigers,0,0,1
1981,Amors Pfeil,0,0,1
1982,Trennungsbrief,0,0,1
9059,Einfaches Feuerwerk,0,0,1
9060,Doppeltes Feuerwerk,0,0,1
9061,Feuerwerksfontäne (Blau),0,0,1
9062,Feuerwerksfontäne (Gelb),0,0,1
9063,Herzfeuerwerk (Blau),0,0,1
9064,Herzfeuerwerk (Rot),0,0,1
1996,Sport-Box,0,0,1
2000,Fuchsschwanz,0,0,1
2001,Hamsterdorn,0,0,1
2002,Wolle,0,0,1
2003,Mandragora,0,0,1
2004,Dandersamen,0,0,1
2005,Seedleflügel,0,0,1
2006,Kleine Bohnen,0,0,1
2007,Roter Cuby,0,0,1
2008,Imphorn,0,0,1
2009,Vampiekugel,0,0,1
2010,Grünes Glasstück,0,0,1
2011,Rotes Glasstück,0,0,1
2012,Erz,0,0,1
2013,Alte Spitzhacke,0,0,1
2014,Zerbrochenes Horn,0,0,1
10001,Speck und Ei,0,0,1
10002,Schinken und Ei Sandwich,0,0,1
10003,Gebratener Hering,0,0,1
10004,Lunchpaket,0,0,1
10005,Schweinebraten und Saft,0,0,1
10006,Pizza und Limonade,0,0,1
10007,Brot und Bier,0,0,1
2022,Gesundes Mittagessen,0,0,1
2023,Erdnüsse,0,0,1
2024,Kekse,0,0,1
2025,Trockenfleisch,0,0,1
10008,Schokoriegel,0,0,1
10009,Gebratenes Huhn,0,0,1
2028,Schlachttrank,0,0,1
2029,Leere Flasche,0,0,1
2030,Leeres Amulett,0,0,1
2031,Magische Perle,0,0,1
2032,Luinias Blatt,0,0,1
2033,Mysteriöser Käfer,0,0,1
2034,Schlechtes Metall,0,0,1
2035,Normales Metall,0,0,1
2036,Hochwertiges Metall,0,0,1
2037,Seltenes Metall,1,0,1
2038,Schlechtes Holz,0,0,1
2039,Normales Holz,0,0,1
2040,Hochwertiges Holz,0,0,1
2041,Seltenes Holz,1,0,1
2042,Schlechter Stoff,0,0,1
2043,Normaler Stoff,0,0,1
2044,Hochwertiger Stoff,0,0,1
2045,Seltener Stoff,1,0,1
2046,Schlechtes Leder,0,0,1
2047,Normales Leder,0,0,1
2048,Hochwertiges Leder,0,0,1
2049,Seltenes Leder,1,0,1
2059,Gelbe Haarfarbe,0,0,1
2051,Blaue Haarfarbe,0,0,1
2052,Lila Haarfarbe,0,0,1
2053,Orangene Haarfarbe,0,0,1
2054,Braune Haarfarbe,0,0,1
2055,Grüne Haarfarbe,0,0,1
2056,Dunkelbraune Haarfarbe,0,0,1
2057,Graue Haarfarbe,0,0,1
2058,Rote Haarfarbe,0,0,1
2060,Haarfarbe (11),0,0,1
2061,Haarfarbe (12),0,0,1
2062,Haarfarbe (13),0,0,1
2063,Haarfarbe (14),0,0,1
2064,Haarfarbe (15),0,0,1
2065,Haarfarbe (16),0,0,1
2066,Haarfarbe (17),0,0,1
2067,Haarfarbe (18),0,0,1
2068,Haarfarbe (19),0,0,1
2069,Haarfarbe (20),0,0,1
10010,Amulett der Heimkehr,0,0,1
10011,Amulett der Rückkehr,0,0,1
10012,Glocke der Heimat,0,0,1
2073,Wolfsfell,0,0,1
2074,Schweinekotelett,0,0,1
2075,Schildkrötenpanzer,0,0,1
2076,Bienenwachs,0,0,1
10013,Haustierfutter,0,0,1
10014,Gutes Haustierfutter,0,0,1
2079,NosMate-Trainer,0,0,1
2080,Spinnweben,0,0,1
2081,Schleudergeschoss,0,0,1
2082,Armbrustbolzen,0,0,1
2083,Kurzbogenpfeile,0,0,1
2084,Langbogenpfeile,0,0,1
2085,Heilpflanze,0,0,1
2086,Giftpflanze,0,0,1
2087,Verband,0,0,1
10015,Kiste der Freilassung,0,0,1
10016,NosMate-Schutzengel,0,0,1
2090,Gelee Royal,0,0,1
2091,Spinnennetz,0,0,1
2092,Auge des Spinnenkönigs,0,0,1
2093,Käferpanzer,0,0,1
2094,Perle der Finsternis,0,0,1
2095,Beschädigter Besenstiel,0,0,1
2096,Neujahrs-Glücksbringer,0,0,1
2097,Zaubertrank,0,0,1
2098,Kraut,0,0,1
2099,Rote Früchte,0,0,1
2100,Blaues Kraut,0,0,1
2101,Mysteriöse Tinte,0,0,1
2102,Zuckerrübe,0,0,1
2103,Ginseng,0,0,1
2105,Rechteckiger Stein,0,0,1
2106,Mysteriöse Saat,0,0,1
2107,Kleiner Blumentopf,0,0,1
2108,Glasperle,0,0,1
2109,Pflänzling,0,0,1
2110,Großer Blumentopf,0,0,1
2111,Saatbeet,0,0,1
2112,Gesegnete Erde,0,0,1
2113,Sprössling,0,0,1
2114,Getreide,0,0,1
2115,Gemüse,0,0,1
2116,Obst,0,0,1
2117,Fleisch,0,0,1
2118,Meeresfrüchte,0,0,1
2119,Zucker,0,0,1
2120,Salz,0,0,1
2121,Pfeffer,0,0,1
2122,Estragon,0,0,1
2123,Pflanzenöl,0,0,1
2124,Käse und Eier,0,0,1
2125,Gewürzmischung,0,0,1
2126,Luinia des Schutzes,0,0,1
2127,Luinia der Wiederherstellung,0,0,1
2128,Starker Verband,0,0,1
10017,Starker NosMate-Trainer,0,0,1
2130,Hairstyle-Trank,0,0,1
10018,Taco,0,0,1
10019,Kartoffelpüree,0,0,1
10020,Nudeln,0,0,1
10021,Sandwichrolle,0,0,1
2135,Käsestangen,0,0,1
2136,Pommes Frites,0,0,1
10034,Obstkuchen,0,0,1
2138,Pudding,0,0,1
2139,Sushi,0,0,1
2140,Speck,0,0,1
2141,Vitamine,0,0,1
2142,Müsli,0,0,1
2143,Schokotaler,0,0,1
2147,Süßkartoffeln,0,0,1
2148,Knoblauchbrot,0,0,1
2149,Makis,0,0,1
2150,Kartoffelbrei,0,0,1
2151,Kartoffelsalat,0,0,1
2152,Obstsalat,0,0,1
2153,Geflügelsalat,0,0,1
2154,Krabbensalat,0,0,1
2155,Wünschelrute,0,0,1
10022,Heilige Kristallkugel der Würde,0,0,1
10023,Namensschild für Haustiere,0,0,1
10024,Edles Haustierfutter,0,0,1
10049,Medizin für Partner,0,0,1
10048,Flügel der Freundschaft,0,0,1
10025,Superhaargel,0,0,1
10026,Superhaarwachs,0,0,1
2163,Rosarote Haarfarbe,0,0,1
2164,Hellgrüne Haarfarbe,0,0,1
2165,Weiße Haarfarbe,0,0,1
2166,Hellblaue Haarfarbe,0,0,1
2167,Schwarze Haarfarbe,0,0,1
10027,Trank der Würde,0,0,1
2169,NosMall-Kuchen,0,0,1
2170,Teamstein,1,0,1
2171,Taschentuch der Trennung,0,0,1
2172,Slades Kralle,0,0,1
10028,Lautsprecher,1,0,0
10029,Sprechblase,1,0,0
2287,Heiße Schokolade,0,0,1
2176,Nudelsuppe,0,0,1
2177,Roter Glibber,1,0,1
2178,Zombie-Schutz,0,0,1
2179,Blauer Glibber,1,0,1
2180,Grüner Glibber,1,0,1
2181,Magisches Ei,0,0,1
2182,Schokolade,0,0,1
10030,Spezielles Haustierfutter,1,0,0
2188,Abendrot-Teleport,0,0,1
2189,Baustein,0,0,1
2190,Saat des Lebens,0,0,1
2191,Hühnerei,1,0,1
2192,Karpfen,1,0,1
2193,Oriharcon,1,0,1
2194,Seltenes Blatt,1,0,1
2195,Wurm,1,0,1
2196,Makrele,1,0,1
2197,Hammer,1,0,1
2198,Axt,1,0,1
2199,Mithrillerz,1,0,1
2200,Nadel,1,0,1
2201,Diamant,1,0,1
2202,Zweig des Urwaldes,1,0,1
2204,Wal,1,0,1
2205,Mysteriöser Stein,1,0,1
2206,Apfel,1,0,1
2207,Goldene Feder,1,0,1
2208,Garnspule,1,0,1
2209,Feuerstein,0,0,1
2210,Wasserstein,0,0,1
2211,Lichtstein,0,0,1
2212,Schattenstein,0,0,1
2213,Legendäres Metall,1,0,1
2214,Legendäres Holz,1,0,1
2215,Legendärer Stoff,1,0,1
2216,Legendäres Leder,1,0,1
2217,Halit,0,0,1
2218,Blaues Fell,0,0,1
2219,Verdorbene Frucht,0,0,1
2220,Goldene Frucht,0,0,1
2221,Lokomotive,0,0,1
2222,Verschmutzte Rinde,0,0,1
2223,Goldene Rinde,0,0,1
2224,Verfluchte Wurzel,0,0,1
2225,Riesige Mutter,0,0,1
2226,Verschmutzter Pfeil,0,0,1
2227,Yakhufeisen,0,0,1
2228,Maulwurfsgrillen-Bein,0,0,1
2229,Goldener Pilz,0,0,1
2230,Riesige Schraube,0,0,1
2231,Schwertspitze,0,0,1
2232,Backenzahn,0,0,1
2233,Goldmoos,0,0,1
2234,Maulwurfschwanz,0,0,1
2235,Kristallperle,0,0,1
2236,Todesperle,0,0,1
2237,Lavendelperle,0,0,1
2238,Blutperle,0,0,1
2239,Kürbisperle,0,0,1
2240,Goldperle,0,0,1
2241,Krabbenschere,0,0,1
2242,Leuchtende Antenne,0,0,1
2243,Zahnrad,0,0,1
2244,Verfaulte Rinde,0,0,1
2245,Verschmutzte Wurzel,0,0,1
2246,Rattenschwanz,0,0,1
2247,Glühende Antenne,0,0,1
2248,Laubblatt,0,0,1
2249,Kristall der Flammen,0,0,1
2250,Kristall der Wellen,0,0,1
2251,Kristall des Windes,0,0,1
2252,Verlorener Schädel,0,0,1
2253,Yakgeweih,0,0,1
2254,Schwarzes Panzerstück,0,0,1
2255,Schwarzes Pulver,0,0,1
2256,Roter Ast,0,0,1
2257,Dreckklumpen,0,0,1
2258,Glitzernder Sand,0,0,1
2259,Scharfe Tatze,0,0,1
2260,Wunschkristall,0,0,1
2261,Schwarzer Edelstein,0,0,1
2262,Verschmutzter Stamm,0,0,1
2263,Basiliskenherz,0,0,1
2264,Hautfetzen,0,0,1
2266,Holzgeistkristall,0,0,1
2267,Goldenes Blatt,0,0,1
2268,Tannensaft,0,0,1
